6,1,22,3,17,17,0,1,-35,-68.286,129.793,340.8,771.3,270.6
7,1,22,3,17,17,0,1,-35,-68.864,136.349,1916.3,590.1,261.7
8,1,22,3,17,17,0,1,-35,-69.103,137.495,1377.4,628.4,264.6
9,1,22,3,17,17,0,1,-35,-70.45,133.968,169.2,706,261.8
1,1,22,3,17,16,0,2,-36,-69.669,141.799,692.1,715.8,266.6
2,1,22,3,17,16,0,2,-36,-69.038,138.728,252.9,731.2,264.3
3,1,22,3,17,16,0,2,-36,-70.849,128.384,0,707,262.6
4,1,22,3,17,16,0,2,-36,-66.195,133.932,1409.7,810.8,274.5
5,1,22,3,17,16,0,2,-36,-66.349,135.386,1052.4,834.1,273.1
6,1,22,3,17,16,0,2,-36,-67.953,131.631,343.7,776.2,270.8
7,1,22,3,17,16,0,2,-36,-68.519,136.894,1951.2,596.2,262.3
8,1,22,3,17,16,0,2,-36,-68.88,137.775,1383.4,632.9,265
9,1,22,3,17,16,0,2,-36,-70.293,134.45,153.5,714.8,261.9
1,1,22,3,17,15,0,3,-37,-69.801,141.652,829.1,698.4,266.4
2,1,22,3,17,15,0,3,-37,-69.079,139.152,257.8,734,264.6
3,1,22,3,17,15,0,3,-37,-70.764,129.112,0,710.5,262.5
4,1,22,3,17,15,0,3,-37,-65.863,136.335,1276.3,855.3,275.9
5,1,22,3,17,15,0,3,-37,-66.179,137.621,975.3,869.6,274.6
6,1,22,3,17,15,0,3,-37,-67.592,133.599,473.1,763.4,269.8
7,1,22,3,17,15,0,3,-37,-68.175,137.455,1997.4,603.4,263
8,1,22,3,17,15,0,3,-37,-68.645,138.008,1391.1,640.1,265.4
9,1,22,3,17,15,0,3,-37,-70.163,134.886,136.7,723.3,262.7
1,1,22,3,17,14,0,2,-38,-69.881,141.365,952.9,680.6,265.8
2,1,22,3,17,14,0,2,-38,-69.133,139.532,274,736.3,264.9
3,1,22,3,17,14,0,2,-38,-70.681,129.823,0,715,262.3
4,1,22,3,17,14,0,2,-38,-65.584,138.328,1172.9,868.4,276.6
5,1,22,3,17,14,0,2,-38,-66.101,139.439,963,883.2,275.4
6,1,22,3,17,14,0,2,-38,-67.33,135.409,443.6,785.1,270.3
7,1,22,3,17,14,0,2,-38,-67.826,138.042,2018,621.2,264.3
8,1,22,3,17,14,0,2,-38,-68.388,138.243,1393.9,649.3,266
9,1,22,3,17,14,0,2,-38,-70.053,135.298,122.5,727,263
1,1,22,3,17,13,0,1,-39,-69.913,140.993,1046.9,665.9,265.3
2,1,22,3,17,13,0,1,-39,-69.183,139.887,292.4,738.2,265
3,1,22,3,17,13,0,1,-39,-70.596,130.532,0,717.4,262.3
